X,Y
617,1179
617,1176
617,1175
617,1174
617,1173
618,1172
618,1171
618,1170
619,1170
619,1169
619,1168
619,1167
620,1167
620,1166
620,1165
621,1164
621,1163
621,1162
621,1161
621,1160
620,1159
619,1159
619,1158
619,1157
619,1156
618,1156
617,1155
617,1154
617,1153
617,1152
616,1152
616,1151
615,1151
615,1150
615,1149
614,1147
614,1146
614,1145
614,1144
614,1143
614,1142
614,1141
614,1140
614,1139
614,1138
614,1137
614,1136
614,1135
614,1134
614,1133
614,1132
614,1131
614,1130
614,1129
614,1128
614,1127
614,1126
614,1125
614,1124
614,1123
614,1122
614,1121
614,1119
614,1118
614,1117
613,1117
613,1115
613,1114
613,1113
613,1111
612,1111
612,1109
611,1109
611,1108
611,1107
610,1106
610,1105
609,1105
609,1103
609,1101
609,1100
609,1099
609,1098
609,1097
608,1096
608,1095
608,1094
608,1093
608,1092
609,1091
609,1090
609,1089
609,1088
610,1087
611,1087
611,1086
611,1085
612,1083
613,1083
613,1082
613,1081
614,1081
615,1080
615,1079
616,1079
617,1078
617,1077
618,1077
619,1077
619,1076
620,1076
621,1075
622,1075
623,1075
623,1074
624,1074
625,1074
626,1074
627,1073
628,1073
629,1073
630,1073
631,1072
632,1072
633,1072
633,1071
634,1071
635,1071
636,1071
637,1071
637,1070
638,1069
639,1069
640,1069
641,1068
642,1068
642,1067
643,1067
644,1067
645,1066
647,1066
647,1065
648,1065
649,1065
650,1065
651,1065
653,1064
654,1064
655,1064
656,1064
657,1064
658,1064
659,1064
659,1065
660,1065
661,1065
662,1065
663,1065
664,1065
665,1065
666,1065
667,1065
668,1065
669,1065
670,1065
671,1065
672,1066
673,1066
674,1067
675,1067
676,1067
677,1067
678,1067
679,1068
680,1068
681,1068
682,1069
683,1069
685,1069
686,1069
687,1070
688,1070
689,1070
690,1070
691,1070
692,1071
693,1071
694,1071
695,1071
696,1071
697,1071
699,1071
700,1071
701,1071
702,1071
703,1071
704,1071
705,1071
706,1071
707,1071
708,1071
709,1071
709,1070
710,1070
711,1070
712,1070
712,1069
713,1069
714,1069
715,1069
716,1069
717,1069
718,1069
719,1069
720,1069
721,1069
722,1069
723,1068
724,1068
725,1068
726,1068
727,1068
728,1068
729,1068
730,1068
731,1068
732,1069
733,1069
734,1069
735,1070
735,1071
736,1071
737,1071
737,1072
738,1073
739,1073
739,1074
739,1075
740,1075
740,1076
741,1076
741,1077
741,1078
742,1079
743,1080
743,1081
743,1082
743,1083
744,1083
744,1084
745,1085
746,1086
747,1087
748,1088
748,1089
749,1089
750,1090
751,1091
752,1092
753,1093
754,1094
755,1095
756,1095
757,1096
757,1097
758,1097
759,1097
759,1098
759,1099
760,1099
761,1099
762,1100
763,1101
764,1101
765,1102
766,1103
767,1103
767,1104
767,1105
768,1105
769,1105
769,1106
770,1106
770,1107
771,1107
771,1108
772,1108
772,1109
773,1109
774,1109
775,1110
776,1111
777,1111
778,1111
779,1111
780,1111
781,1111
782,1111
783,1111
785,1111
786,1111
787,1111
788,1111
789,1111
790,1110
791,1110
791,1109
792,1109
793,1109
794,1108
795,1108
795,1107
797,1107
798,1107
799,1107
800,1106
801,1106
802,1106
803,1106
803,1105
804,1105
805,1105
806,1105
807,1105
808,1105
809,1105
810,1105
811,1105
812,1105
813,1105
814,1105
815,1105
817,1105
818,1105
819,1105
820,1105
821,1105
822,1105
823,1105
824,1105
825,1105
826,1105
827,1105
828,1105
829,1106
830,1106
831,1106
832,1106
833,1106
834,1106
835,1106
835,1107
836,1107
837,1107
838,1107
838,1108
839,1108
839,1109
840,1109
841,1109
841,1110
842,1110
842,1111
843,1111
844,1111
845,1111
846,1111
847,1111
847,1112
848,1112
849,1112
850,1112
850,1113
851,1113
852,1113
853,1113
854,1113
855,1113
857,1113
858,1113
859,1113
860,1113
861,1113
862,1113
863,1113
864,1113
865,1113
865,1112
866,1112
867,1112
867,1111
868,1111
869,1111
870,1110
871,1110
871,1109
872,1109
873,1108
874,1107
875,1107
876,1107
877,1106
877,1105
878,1105
879,1105
879,1104
880,1104
880,1103
881,1103
882,1103
883,1103
884,1103
885,1103
886,1103
887,1103
889,1103
890,1103
891,1102
893,1102
894,1102
895,1102
897,1102
898,1102
899,1102
899,1103
900,1103
901,1103
902,1103
903,1103
904,1104
905,1104
905,1105
906,1105
907,1105
908,1107
909,1107
909,1108
910,1109
911,1110
911,1111
911,1112
911,1113
911,1114
911,1115
912,1115
912,1116
913,1117
913,1118
914,1118
914,1119
915,1119
915,1120
915,1121
916,1121
917,1121
917,1122
917,1123
918,1123
919,1123
919,1124
920,1125
921,1126
921,1127
922,1127
923,1128
924,1129
925,1130
926,1131
927,1131
928,1132
929,1133
931,1133
931,1134
931,1135
932,1135
933,1136
933,1137
935,1137
935,1138
935,1139
936,1139
936,1140
937,1140
937,1141
938,1141
939,1142
939,1143
940,1143
941,1143
941,1144
941,1145
942,1145
943,1145
943,1146
944,1146
944,1147
945,1147
945,1148
945,1149
946,1149
947,1149
947,1150
947,1151
948,1151
949,1152
949,1153
950,1153
951,1153
951,1154
952,1154
952,1155
953,1155
953,1156
954,1156
955,1157
956,1157
957,1157
957,1158
958,1159
959,1160
959,1161
960,1161
961,1161
961,1162
962,1163
963,1163
963,1164
964,1164
965,1164
965,1165
966,1165
967,1166
967,1167
968,1167
969,1168
969,1169
971,1169
971,1170
972,1170
973,1171
973,1172
974,1172
975,1173
976,1173
976,1174
977,1175
978,1175
979,1176
980,1177
981,1177
981,1178
982,1178
983,1179
984,1179
985,1180
986,1181
987,1181
988,1181
989,1182
990,1182
991,1182
992,1182
993,1182
994,1182
995,1182
996,1182
997,1182
999,1182
1001,1182
1002,1182
1004,1182
1005,1182
1006,1182
1007,1182
1008,1182
1009,1182
1010,1182
1009,1182
1007,1182
1006,1182
1005,1182
1003,1182
1002,1182
1001,1182
1000,1182
999,1182
998,1182
997,1182
996,1182
995,1182
994,1182
991,1182
990,1182
988,1182
986,1182
983,1182
