X,Y
616.000,1180.750
616.500,1179.250
616.750,1177.750
617.000,1177.250
617.000,1176.500
617.000,1176.000
617.250,1175.500
617.250,1174.750
617.250,1173.750
617.250,1172.750
617.250,1172.250
617.250,1172.000
617.250,1171.500
617.250,1171.000
617.250,1170.500
617.250,1170.000
617.250,1169.250
617.250,1168.750
617.250,1167.750
617.250,1167.000
617.250,1166.500
617.250,1166.250
617.250,1165.750
617.250,1165.500
617.250,1165.250
617.250,1165.000
617.250,1164.750
617.250,1164.250
617.250,1164.000
616.750,1163.250
616.750,1162.250
616.750,1161.750
616.750,1161.250
616.750,1160.750
616.750,1160.500
616.750,1160.000
616.750,1159.750
616.500,1159.500
616.500,1159.250
616.500,1159.000
616.500,1158.500
616.500,1158.000
616.500,1157.250
616.500,1156.750
616.500,1156.250
616.250,1155.750
616.250,1155.000
616.250,1154.500
616.250,1154.250
616.250,1153.750
616.250,1153.250
616.000,1152.750
616.000,1152.250
616.000,1152.000
616.000,1151.500
616.000,1151.000
616.000,1150.250
616.000,1149.750
616.000,1148.500
616.000,1148.000
615.750,1147.500
615.750,1147.250
615.750,1146.750
615.750,1146.250
615.750,1145.750
615.750,1145.250
615.750,1144.750
615.750,1144.250
615.750,1143.750
615.750,1143.250
615.750,1142.500
615.750,1142.250
615.750,1141.750
615.750,1141.250
615.750,1140.750
615.500,1140.000
615.500,1139.250
615.500,1138.250
615.250,1137.750
615.250,1136.250
615.250,1135.000
615.000,1134.250
614.750,1133.750
614.750,1133.250
614.750,1132.500
614.750,1131.500
614.500,1131.000
614.500,1130.250
614.500,1129.750
614.250,1129.000
614.000,1128.250
614.000,1127.750
614.000,1127.250
613.750,1126.500
613.500,1126.000
613.500,1125.250
613.500,1124.250
613.250,1124.000
613.250,1123.500
613.000,1123.000
613.000,1121.750
612.500,1120.750
612.250,1120.000
612.250,1119.250
612.000,1118.500
612.000,1118.000
611.750,1117.250
611.750,1116.750
611.500,1116.250
611.250,1115.750
611.000,1115.500
610.750,1115.250
610.750,1115.000
610.750,1114.750
610.500,1114.500
610.250,1114.000
610.000,1113.500
610.000,1113.000
610.000,1112.500
609.750,1112.000
609.750,1111.750
609.500,1111.250
609.250,1111.000
609.250,1110.750
609.000,1110.750
609.000,1110.250
608.750,1109.750
608.750,1109.500
608.500,1109.000
608.250,1108.750
607.750,1108.000
607.750,1107.000
607.500,1106.750
607.250,1106.250
607.000,1106.000
606.750,1105.500
606.250,1105.250
606.000,1105.000
605.750,1104.750
605.750,1104.500
605.500,1104.000
605.250,1103.500
605.000,1103.000
605.000,1102.500
604.750,1102.000
604.250,1101.500
603.750,1101.000
603.500,1100.250
603.250,1100.000
603.000,1099.500
602.750,1099.250
602.750,1098.750
602.500,1098.250
602.250,1097.750
602.000,1097.250
602.000,1096.500
601.750,1096.000
601.500,1095.000
601.000,1094.000
600.750,1093.500
600.500,1092.750
600.250,1092.250
600.000,1092.000
599.750,1091.500
599.750,1091.250
599.250,1091.000
599.250,1090.500
599.250,1090.250
599.000,1089.750
598.750,1089.250
598.250,1088.000
598.000,1087.500
598.000,1087.000
597.750,1086.500
597.500,1086.000
597.000,1085.250
596.750,1085.000
596.750,1084.500
596.500,1084.500
596.500,1084.250
596.250,1084.000
596.000,1083.750
595.750,1083.500
595.750,1083.250
595.750,1083.000
595.500,1082.500
595.250,1082.250
595.000,1082.000
594.750,1081.750
594.750,1081.000
594.250,1080.500
594.000,1080.250
593.750,1080.000
593.500,1079.500
593.250,1079.250
592.750,1079.000
592.750,1078.500
592.500,1078.250
592.250,1078.000
591.500,1077.000
591.250,1076.750
591.000,1076.250
590.750,1076.000
590.500,1075.500
590.250,1075.000
590.000,1074.500
589.500,1073.750
589.250,1073.250
589.000,1073.000
588.750,1072.500
588.250,1072.250
588.000,1071.750
587.750,1071.250
587.500,1070.750
587.250,1070.500
586.750,1070.000
586.500,1069.250
586.250,1069.000
585.750,1068.250
585.500,1067.750
585.000,1067.500
584.750,1067.250
584.500,1066.750
584.250,1066.750
584.000,1066.250
583.500,1065.750
583.250,1065.500
583.000,1065.000
582.750,1064.750
582.250,1064.500
582.000,1064.000
582.000,1063.750
581.500,1063.500
581.250,1063.250
581.250,1063.000
581.000,1062.750
580.500,1061.750
580.000,1061.500
579.750,1061.250
579.500,1061.000
579.250,1060.500
578.750,1059.500
578.000,1058.500
577.750,1058.000
577.250,1057.750
577.000,1057.500
576.500,1057.250
576.500,1057.000
576.250,1056.750
576.250,1056.500
575.750,1056.000
575.500,1055.750
575.250,1055.500
575.000,1055.250
575.000,1054.750
574.750,1054.500
574.500,1054.250
574.500,1054.000
574.250,1053.750
574.000,1053.500
574.000,1053.250
573.750,1053.250
573.500,1053.000
573.250,1052.500
573.000,1052.250
572.750,1052.000
572.500,1051.500
572.250,1051.250
572.000,1050.750
572.000,1050.500
571.750,1050.250
571.500,1050.250
571.250,1050.000
571.250,1049.500
570.750,1049.250
570.250,1048.750
570.000,1048.500
569.750,1048.250
569.500,1047.750
569.250,1047.500
569.000,1047.250
568.750,1046.750
568.500,1046.500
568.250,1046.250
568.000,1045.750
567.750,1045.250
567.500,1045.000
567.250,1044.750
567.000,1044.500
566.750,1044.000
566.500,1043.750
566.250,1043.250
565.750,1042.750
565.500,1042.250
565.250,1042.000
564.750,1041.250
564.500,1041.250
564.250,1040.750
564.000,1040.500
563.500,1040.000
563.250,1039.500
563.000,1039.000
562.000,1038.750
561.750,1038.250
561.500,1038.000
561.250,1037.500
561.000,1037.000
560.500,1036.500
560.500,1036.250
560.250,1035.750
560.000,1035.250
559.500,1035.000
559.500,1034.500
559.250,1034.250
558.750,1033.750
558.500,1033.500
558.000,1032.500
557.750,1032.250
557.500,1032.000
557.250,1031.750
557.250,1031.500
556.750,1031.000
556.500,1030.750
556.500,1030.500
556.000,1030.000
555.750,1029.500
555.500,1029.250
555.250,1029.000
555.000,1028.500
554.750,1028.250
554.250,1027.500
554.000,1027.250
553.750,1026.750
553.500,1026.750
553.000,1026.250
552.500,1025.250
552.000,1024.750
551.750,1024.250
551.750,1023.750
551.250,1023.500
551.000,1023.000
550.500,1022.750
550.250,1022.250
550.000,1021.750
549.750,1021.500
549.500,1021.250
549.250,1021.000
549.000,1020.750
548.750,1020.250
548.500,1020.250
548.250,1020.000
548.000,1019.750
547.750,1019.500
547.750,1019.250
547.250,1019.000
546.750,1018.000
546.000,1017.500
546.000,1017.250
545.500,1016.750
545.000,1016.750
545.000,1016.500
544.750,1016.250
544.500,1016.000
544.250,1015.750
544.000,1015.500
543.750,1015.500
543.250,1015.250
543.000,1015.000
542.500,1014.500
542.250,1014.250
541.750,1014.000
541.500,1013.750
541.250,1013.500
541.000,1013.250
540.500,1013.000
540.000,1012.750
539.500,1012.750
539.250,1012.500
539.000,1012.250
538.750,1012.000
538.250,1012.000
538.000,1011.750
537.750,1011.500
537.250,1011.250
536.750,1011.250
536.500,1011.000
536.250,1010.750
536.000,1010.500
535.750,1010.500
535.500,1010.250
535.250,1010.250
534.500,1009.750
534.250,1009.500
533.750,1009.250
533.250,1008.750
533.000,1008.750
532.750,1008.500
532.500,1008.250
532.000,1008.000
532.000,1007.750
531.500,1007.750
531.500,1007.500
531.000,1007.000
530.750,1007.000
530.750,1006.750
530.250,1006.500
529.750,1006.250
529.500,1006.000
529.000,1006.000
528.750,1005.750
528.250,1005.750
528.000,1005.500
527.750,1005.500
527.500,1005.500
527.250,1005.250
527.000,1005.250
526.750,1005.250
526.500,1005.000
526.500,1004.750
526.250,1004.750
525.750,1004.750
525.500,1004.500
525.250,1004.250
525.000,1004.000
524.750,1004.000
524.750,1003.750
524.500,1003.750
524.250,1003.500
524.000,1003.000
523.500,1002.500
523.250,1002.250
523.000,1001.750
522.750,1001.500
522.500,1001.000
522.250,1000.500
522.250,1000.250
522.000,999.750
522.000,999.250
521.750,999.000
521.250,998.000
521.250,997.250
521.000,996.750
520.750,996.250
520.750,995.750
520.750,994.250
520.250,993.750
520.000,993.250
520.000,992.750
520.000,992.500
519.750,992.000
519.750,991.750
519.500,991.500
519.500,991.250
519.250,990.750
519.250,990.500
519.250,990.250
519.000,990.000
519.000,989.750
518.750,989.500
518.750,989.000
518.500,988.750
518.500,988.250
518.250,988.000
518.000,987.500
518.000,987.250
517.750,987.000
517.750,986.750
517.750,986.500
517.500,986.500
517.500,986.000
517.250,986.000
517.000,985.500
516.750,985.250
516.250,984.750
516.000,984.000
516.000,983.750
515.750,983.500
515.250,983.250
515.250,982.750
515.000,982.500
515.000,982.250
514.750,982.000
514.500,981.750
514.500,981.500
514.250,981.250
514.250,980.750
514.000,980.500
513.750,980.000
513.500,979.750
513.500,979.500
513.250,979.250
513.250,979.000
513.000,978.750
513.000,978.500
513.000,978.250
512.750,978.000
512.750,977.750
512.500,977.500
512.500,977.250
512.250,977.000
512.250,976.750
512.250,976.500
512.000,976.250
511.750,976.000
511.750,975.750
511.750,975.500
511.500,975.250
511.500,974.750
511.250,974.250
511.250,974.000
511.000,973.250
511.000,973.000
510.750,972.750
510.750,972.500
510.750,971.750
510.500,971.500
510.250,971.250
510.250,970.750
510.250,970.500
510.000,970.000
510.000,969.750
509.750,969.250
509.750,968.750
509.500,968.250
509.500,967.750
509.500,967.500
509.250,967.000
508.750,966.000
508.250,965.000
508.250,964.500
508.000,964.000
507.750,963.750
507.500,962.750
507.000,962.250
506.750,962.000
506.500,961.250
506.250,960.750
506.000,960.500
506.000,960.000
505.750,959.750
505.250,959.000
505.250,958.500
505.000,958.250
504.750,957.750
504.500,957.750
504.250,957.250
504.000,957.000
504.000,956.750
503.750,956.500
503.500,956.250
503.250,956.000
503.250,955.750
503.000,955.750
502.750,955.500
502.500,955.250
502.500,955.000
502.250,954.750
502.000,954.500
502.000,954.250
501.750,954.000
501.500,953.750
501.250,953.500
501.000,953.250
500.750,953.000
500.500,952.750
500.250,952.500
500.000,952.000
499.750,951.750
499.250,951.500
498.750,951.000
498.250,950.750
497.750,950.500
497.000,949.750
496.500,949.750
496.250,949.250
496.000,949.250
495.250,948.750
495.000,948.500
494.500,948.000
494.000,948.000
493.250,947.250
492.750,946.750
492.500,946.500
492.500,946.250
491.750,945.750
491.500,945.750
491.500,945.500
491.250,945.500
