X,Y
1180.833,103.833
1180.000,103.833
1179.500,103.667
1179.167,103.667
1178.500,103.333
1178.167,103.167
1177.667,103.000
1177.167,102.833
1176.500,102.833
1175.833,102.667
1175.167,102.667
1174.500,102.500
1173.833,102.333
1173.167,102.333
1172.500,102.333
1171.833,102.167
1171.000,102.000
1170.000,101.833
1169.333,101.833
1168.667,101.667
1168.333,101.667
1168.167,101.500
1168.000,101.500
1167.833,101.500
1167.500,101.500
1167.167,101.500
1166.833,101.333
1166.667,101.333
1166.500,101.333
1166.333,101.333
1166.167,101.333
1166.167,101.167
1166.000,101.167
1165.667,101.167
1165.500,101.167
1165.333,101.000
1164.833,101.000
1164.500,100.833
1164.167,100.833
1163.667,100.833
1162.833,100.833
1162.167,100.833
1161.667,100.833
1161.000,100.833
1160.500,100.833
1160.000,100.667
1159.667,100.667
1159.167,100.667
1158.667,100.500
1158.167,100.500
1158.000,100.333
1157.667,100.333
1157.333,100.167
1157.167,100.167
1156.667,99.833
1156.167,99.667
1156.000,99.500
1155.833,99.500
1155.667,99.333
1155.500,99.333
1155.167,99.167
1155.000,99.000
1154.667,99.000
1154.500,98.833
1154.167,98.667
1154.000,98.667
1153.500,98.333
1152.833,98.167
1152.333,98.000
1151.667,97.833
1151.000,97.333
1150.500,97.333
1150.000,97.000
1149.333,96.833
1148.833,96.667
1148.000,96.500
1147.333,96.333
1146.833,96.167
1146.500,96.000
1146.167,96.000
1146.000,96.000
1145.167,95.833
1145.000,95.667
1144.667,95.500
1143.833,95.167
1142.833,94.833
1141.833,94.500
1141.500,94.500
1140.833,94.333
1139.500,94.000
1138.667,94.000
1137.500,93.833
1136.667,93.333
1136.167,93.333
1135.500,92.833
1135.167,92.833
1135.000,92.667
1134.833,92.667
1134.500,92.667
1134.167,92.500
1133.833,92.500
1133.500,92.333
1133.333,92.333
1133.167,92.333
1132.667,92.333
1132.167,92.167
1131.667,92.000
1131.000,91.833
1130.667,91.667
1130.000,91.667
1129.333,91.500
1129.000,91.333
1127.833,91.333
1127.000,91.167
1126.333,91.000
1125.667,90.833
1125.000,90.833
1124.333,90.833
1123.833,90.833
1123.500,90.667
1123.000,90.667
